Frame,Timestamp (ms),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
34,1762446265194,-0.464674711227417,-9.436439514160156,2.5835254192352295,0.625531792640686,-1.9406408071517944,-0.24262726306915283
35,1762446265228,-0.4409719407558441,-9.276297569274902,2.619310140609741,0.7605782747268677,0.009942643344402313,-1.6140111684799194
36,1762446265261,-0.375845730304718,-9.625268936157227,2.5094196796417236,0.30804726481437683,-0.6709426641464233,-1.4001474380493164
37,1762446265293,-0.46973085403442383,-9.424363136291504,2.6335763931274414,0.8604499697685242,-0.08081187307834625,1.585207462310791
38,1762446265327,-0.37844428420066833,-9.328948974609375,2.547621726989746,0.1550399661064148,0.4456867277622223,-0.20319046080112457
39,1762446265361,-0.4383872151374817,-9.359955787658691,2.583466053009033,-0.6814120411872864,0.4469902813434601,-0.45020169019699097
40,1762446265394,-0.31470051407814026,-9.457733154296875,2.6908204555511475,-0.7043784260749817,1.5308167934417725,-0.9407358169555664
41,1762446265427,-0.40000730752944946,-9.448351860046387,2.5571131706237793,0.30940377712249756,1.4365893602371216,-0.39040717482566833
42,1762446265461,-0.41651275753974915,-9.405457496643066,2.5166122913360596,-0.49912503361701965,1.004294753074646,-0.5739716291427612
43,1762446265494,-0.44331130385398865,-9.52236270904541,2.6097002029418945,-0.233152374625206,1.8101508617401123,0.44734901189804077
44,1762446265528,-0.46488574147224426,-9.350316047668457,2.621638298034668,0.22563381493091583,3.543987989425659,-0.1663328856229782
45,1762446265561,-0.42147746682167053,-9.362345695495605,2.54995059967041,-0.6286601424217224,3.946486234664917,-2.1353209018707275
46,1762446265594,-0.46666428446769714,-9.539194107055664,2.5093607902526855,-0.6990923881530762,2.026092529296875,-1.5176547765731812
47,1762446265628,-0.44309186935424805,-9.44830322265625,2.569021463394165,-0.14726118743419647,1.0043138265609741,0.6357462406158447
48,1762446265660,-0.4479199945926666,-9.352811813354492,2.5787205696105957,-0.4390089511871338,1.8101918697357178,-0.15770626068115234
49,1762446265694,-0.4241006672382355,-9.32886791229248,2.592986822128296,-1.9662607908248901,4.16472053527832,-3.503587007522583
50,1762446265727,-0.4046061933040619,-9.56782341003418,2.5236268043518066,-2.7333080768585205,6.055146217346191,-4.186004161834717
51,1762446265761,-0.3854745328426361,-9.462690353393555,2.521209478378296,-1.2515785694122314,6.581418991088867,-1.4955099821090698
52,1762446265794,-0.40703290700912476,-9.481857299804688,2.530879020690918,-2.4196054935455322,6.614835739135742,-1.3534226417541504
53,1762446265827,-0.42171305418014526,-9.472166061401367,2.592897891998291,-0.6528457999229431,8.316437721252441,-0.5401397347450256
54,1762446265861,-0.39700594544410706,-9.324244499206543,2.4448349475860596,-0.26709792017936707,6.208258628845215,-1.2149072885513306
55,1762446265894,-0.42534518241882324,-9.56326961517334,2.382786273956299,-0.19774280488491058,3.2040514945983887,0.3771061599254608
56,1762446265928,-0.4479077458381653,-9.29067611694336,2.576303005218506,0.2622978687286377,5.279029846191406,-0.2701970636844635
57,1762446265961,-0.41153961420059204,-9.41262435913086,2.4807090759277344,-1.6648811101913452,6.333642959594727,-2.582850456237793
58,1762446265994,-0.37327319383621216,-9.458074569702148,2.4759926795959473,-0.8887661099433899,6.022767543792725,-2.4551236629486084
59,1762446266027,-0.47407039999961853,-9.484138488769531,2.552278518676758,-1.424358606338501,7.603851795196533,-2.017545461654663
60,1762446266061,-0.4979802668094635,-9.42684268951416,2.554755210876465,-1.8046976327896118,11.447381019592285,-1.2359039783477783
61,1762446266094,-0.44277966022491455,-9.197504043579102,2.5116889476776123,-2.169935703277588,14.54448127746582,-3.312791347503662
62,1762446266127,-0.3872230350971222,-9.544153213500977,2.4043047428131104,-3.370013952255249,12.470190048217773,-4.028990268707275
63,1762446266161,-0.4739122986793518,-9.589343070983887,2.523686408996582,-0.24175599217414856,13.706642150878906,-1.0317631959915161
64,1762446266194,-0.3845224678516388,-9.400832176208496,2.346912384033203,0.33638063073158264,13.766179084777832,-2.536046028137207
65,1762446266227,-0.3990967273712158,-9.479606628417969,2.389889717102051,0.6042233109474182,10.418121337890625,-4.227811813354492
66,1762446266261,-0.4848999083042145,-9.539358139038086,2.3468825817108154,-2.232311487197876,12.994843482971191,-3.7834479808807373
67,1762446266294,-0.44665881991386414,-9.668441772460938,2.3469717502593994,1.075293779373169,13.177327156066895,-1.3808188438415527
68,1762446266328,-0.4205155372619629,-9.505888938903809,2.3731465339660645,-0.12671391665935516,12.931772232055664,-0.6923837661743164
69,1762446266361,-0.35612720251083374,-9.441452026367188,2.3995590209960938,-1.2038813829421997,11.167084693908691,-1.7727679014205933
70,1762446266393,-0.5573484897613525,-9.307504653930664,2.4855732917785645,1.9902358055114746,13.173882484436035,-4.211103439331055
71,1762446266427,-0.48991212248802185,-9.472450256347656,2.389949083328247,-1.1181710958480835,12.12436580657959,-5.429103851318359
72,1762446266461,-0.4322924017906189,-9.436717987060547,2.342226266860962,-0.6999117732048035,9.0588960647583,-2.205444097518921
73,1762446266494,-0.49195152521133423,-9.477288246154785,2.3254237174987793,-0.2981456220149994,7.944270133972168,-0.02172916568815708
74,1762446266527,-0.41655659675598145,-9.4387845993042,2.523597240447998,-2.888277292251587,9.806794166564941,-1.1390022039413452
75,1762446266561,-0.4767341613769531,-9.245141983032227,2.6024186611175537,0.7772311568260193,14.630623817443848,-5.6168341636657715
76,1762446266595,-0.45791876316070557,-9.65903377532959,2.220367670059204,-0.43108224868774414,19.806856155395508,-5.664524555206299
77,1762446266628,-0.38970738649368286,-9.68262767791748,2.4208991527557373,-1.7651997804641724,16.277494430541992,-4.861508369445801
78,1762446266661,-0.567516028881073,-9.682987213134766,2.1582894325256348,1.0441522598266602,17.606225967407227,-3.49617862701416
79,1762446266695,-0.5470631122589111,-9.587136268615723,2.3516876697540283,0.2664560079574585,14.201577186584473,-0.6394966840744019
80,1762446266728,-0.5134592056274414,-9.443869590759277,2.3254830837249756,-1.6568206548690796,13.46207332611084,0.2279818207025528
81,1762446266760,-0.5278908610343933,-9.302857398986816,2.3421669006347656,0.659039318561554,12.68162727355957,-2.1034584045410156
82,1762446266794,-0.434944748878479,-9.656415939331055,2.3899195194244385,3.5323474407196045,14.629599571228027,-1.043931245803833
83,1762446266827,-0.5286334753036499,-9.393463134765625,2.4782915115356445,0.8689844608306885,12.154325485229492,-2.4903578758239746
84,1762446266861,-0.43852317333221436,-9.41069221496582,2.170316696166992,0.7895597219467163,13.14513874053955,-3.6148295402526855
85,1762446266894,-0.48237958550453186,-9.513113021850586,2.3230063915252686,-1.773492693901062,9.89684772491455,-2.308610677719116
86,1762446266927,-0.5767195224761963,-9.393351554870605,2.530789852142334,2.422720193862915,13.39185619354248,-1.373445987701416
87,1762446266961,-0.7529305219650269,-9.59592342376709,2.850762128829956,9.657805442810059,16.57343101501465,1.605273962020874
88,1762446266994,-0.6050847768783569,-9.362388610839844,2.4735164642333984,0.28729966282844543,15.965893745422363,-3.0364084243774414
89,1762446267028,-0.5618990659713745,-9.431678771972656,2.442387819290161,4.674462795257568,18.311763763427734,-4.593741416931152
90,1762446267061,-0.3921404480934143,-9.238859176635742,1.991096019744873,0.8207233548164368,18.84429168701172,-5.376996040344238
91,1762446267095,-0.5586076378822327,-9.596817970275879,2.277700901031494,-1.3253682851791382,13.98422622680664,-4.720669746398926
92,1762446267128,-0.5234792828559875,-9.551162719726562,2.4089016914367676,0.3952222168445587,12.526040077209473,-3.0684218406677246
93,1762446267160,-0.477740079164505,-9.477310180664062,2.34938907623291,-0.19491775333881378,13.890358924865723,-3.687361001968384
94,1762446267194,-0.48983389139175415,-9.436634063720703,2.3756234645843506,1.369276762008667,15.932466506958008,-3.813345432281494
95,1762446267228,-0.6392543315887451,-9.582571983337402,2.1653928756713867,-0.570457935333252,16.77166175842285,-4.193674564361572
96,1762446267261,-0.7373520135879517,-9.918081283569336,3.0607550144195557,16.49518394470215,15.168664932250977,3.3811066150665283
97,1762446267294,-0.709732711315155,-9.252593040466309,2.3803985118865967,3.129129648208618,13.20628833770752,0.4422820806503296
98,1762446267327,-0.6720172166824341,-9.398165702819824,2.475844621658325,2.2875304222106934,16.117965698242188,-2.1492979526519775
99,1762446267361,-0.7242170572280884,-9.70334529876709,2.84342098236084,13.994601249694824,20.963788986206055,-0.2993711531162262
100,1762446267394,-0.6816306710243225,-9.376609802246094,2.4853360652923584,1.593317985534668,20.362607955932617,-3.603954553604126
101,1762446267433,-0.6645098924636841,-9.639533996582031,2.4137067794799805,-2.366180896759033,21.238447189331055,-1.5854519605636597
102,1762446267462,-0.67918860912323,-9.331229209899902,2.475785255432129,-2.246372938156128,21.114240646362305,-1.6742018461227417
103,1762446267495,-0.7581740617752075,-9.550962448120117,2.497244358062744,3.2491321563720703,21.013286590576172,0.05198630318045616
104,1762446267527,-0.7878076434135437,-9.228822708129883,2.2346341609954834,-8.197325706481934,17.46595573425293,-4.490292549133301
105,1762446267560,-0.6218963861465454,-9.455448150634766,2.487694025039673,-4.255634784698486,17.022464752197266,-8.231427192687988
106,1762446267594,-0.7961128950119019,-9.628216743469238,2.0055105686187744,-4.359616756439209,15.009929656982422,-7.10129976272583
107,1762446267627,-0.6300997138023376,-9.484488487243652,2.239380121231079,0.22023752331733704,11.223821640014648,-4.567737579345703
108,1762446267661,-0.6443763375282288,-9.450997352600098,2.2273526191711426,-1.19387686252594,6.794217586517334,-5.8694000244140625
109,1762446267695,-0.5826274156570435,-9.594316482543945,2.2990708351135254,-2.4284255504608154,7.634481430053711,-4.165213108062744
110,1762446267728,-0.5375963449478149,-9.524956703186035,2.3683419227600098,-1.6779570579528809,9.895857810974121,-3.242873430252075
111,1762446267761,-0.5517938733100891,-9.567961692810059,2.3420183658599854,-1.2880281209945679,11.568819999694824,-2.408219575881958
112,1762446267802,-0.713956356048584,-9.503501892089844,2.277552366256714,-3.2026257514953613,13.896828651428223,-1.1718255281448364
113,1762446267828,-0.6063186526298523,-9.477277755737305,2.2608389854431152,-3.316633701324463,14.2992582321167,-1.86946702003479
114,1762446267861,-0.5609256029129028,-9.427058219909668,2.2631378173828125,-2.1418533325195312,14.048049926757812,-3.246783971786499
115,1762446267894,-0.6747394800186157,-9.510950088500977,2.098479986190796,-1.482124924659729,12.869074821472168,-4.169082164764404
116,1762446267927,-0.7259957790374756,-9.90489673614502,2.294325351715088,3.4806833267211914,11.9354248046875,0.9680290818214417
117,1762446267960,-0.6918985843658447,-9.503677368164062,2.1773014068603516,-3.64642596244812,11.820124626159668,-3.2100906372070312
118,1762446267994,-0.5650502443313599,-9.489429473876953,2.1438746452331543,-3.955305814743042,9.032061576843262,-3.2509045600891113
119,1762446268027,-0.6324765682220459,-9.668460845947266,2.236992359161377,-2.4258742332458496,11.074939727783203,-2.5930497646331787
120,1762446268061,-0.6217953562736511,-9.491969108581543,2.031655788421631,-1.0291104316711426,9.244955062866211,-2.056969404220581
121,1762446268094,-0.6125494241714478,-9.475143432617188,2.0889294147491455,-0.642407238483429,6.733673095703125,-3.1207573413848877
122,1762446268128,-0.6704951524734497,-9.563347816467285,2.196343183517456,-1.1845118999481201,7.509905815124512,-2.1044983863830566
123,1762446268161,-0.6267209649085999,-9.570717811584473,2.057830810546875,-0.9238021969795227,6.642554759979248,-1.1909456253051758
124,1762446268195,-0.6503977179527283,-9.484777450561523,2.017270565032959,-2.922651767730713,7.63715124130249,-1.6342283487319946
125,1762446268228,-0.562568187713623,-9.573094367980957,2.1271908283233643,-1.5379377603530884,9.586886405944824,-1.85199773311615
126,1762446268260,-0.49612146615982056,-9.494105339050293,2.2130861282348633,-2.655399799346924,12.06590461730957,-3.6275970935821533
127,1762446268295,-0.6689324975013733,-9.71902084350586,1.9097384214401245,-4.432744026184082,10.799176216125488,-2.422034978866577
128,1762446268327,-0.5119525790214539,-9.554040908813477,2.0482802391052246,-1.2509620189666748,8.130755424499512,-0.6616207957267761
129,1762446268361,-0.6471216082572937,-9.544734001159668,1.8548822402954102,-0.5877208113670349,7.075067043304443,-2.0668601989746094
130,1762446268394,-0.599949300289154,-9.601917266845703,1.9694886207580566,-0.9904613494873047,5.3106303215026855,-0.8492823839187622
131,1762446268428,-0.5176860690116882,-9.577632904052734,2.2225182056427,-0.8059110045433044,6.5804314613342285,-0.9177973866462708
132,1762446268461,-0.7046592235565186,-9.542350769042969,1.888427734375,-4.481154441833496,9.46922492980957,-0.21130621433258057
133,1762446268495,-0.5641541481018066,-9.4680814743042,1.9789798259735107,-1.591020941734314,9.709601402282715,-2.8474810123443604
134,1762446268528,-0.5171098709106445,-9.637575149536133,2.117551326751709,0.42924800515174866,8.034439086914062,-1.4343626499176025
135,1762446268561,-0.8066593408584595,-9.583076477050781,1.7474387884140015,-3.15810489654541,10.116806030273438,-0.8402730226516724
136,1762446268594,-0.5616069436073303,-9.578045845031738,1.9503579139709473,-1.9081412553787231,6.4887285232543945,-1.79928719997406
137,1762446268628,-0.5997544527053833,-9.537443161010742,1.9336445331573486,0.4638926386833191,5.92961311340332,1.478340983390808
138,1762446268660,-0.6710224747657776,-9.45151138305664,1.8548228740692139,-1.951559066772461,5.033557415008545,-0.4307156205177307
139,1762446268694,-0.5663192868232727,-9.594842910766602,1.9385087490081787,-2.841280221939087,6.02628231048584,-1.1991546154022217
140,1762446268727,-0.6175003051757812,-9.51567554473877,2.1199092864990234,-2.6568355560302734,7.730072021484375,-0.9995415210723877
141,1762446268761,-0.6397969722747803,-9.40139102935791,1.8261713981628418,-0.5858662128448486,7.5706305503845215,-2.070261001586914
142,1762446268794,-0.6970099806785583,-9.695321083068848,1.7999666929244995,-2.022705078125,6.798318862915039,-2.4662578105926514
143,1762446268828,-0.6022617220878601,-9.549357414245605,1.955133080482483,-1.1525230407714844,6.982453346252441,-2.7332568168640137
144,1762446268861,-0.5534460544586182,-9.47319507598877,1.7688976526260376,-0.5251501798629761,6.020590305328369,-3.113858699798584
145,1762446268895,-0.7393274307250977,-9.664368629455566,1.6709157228469849,0.5485782027244568,7.568905830383301,-1.6099357604980469
146,1762446268928,-0.7116103768348694,-9.530391693115234,1.8477193117141724,-1.9805619716644287,5.157642364501953,-0.5227727293968201
147,1762446268961,-0.6416674852371216,-9.762247085571289,1.730576992034912,-0.6094070076942444,5.558599472045898,0.6304001212120056
148,1762446268995,-0.5377346277236938,-9.61386489868164,1.9551036357879639,2.2230441570281982,4.439488410949707,1.6825653314590454
149,1762446269027,-0.6854263544082642,-9.592470169067383,1.8667906522750854,-0.2804473042488098,6.829322814941406,1.3760234117507935
150,1762446269061,-0.5638794898986816,-9.530293464660645,1.9288691282272339,-2.7999351024627686,9.744263648986816,-0.8951718807220459
151,1762446269094,-0.5419185161590576,-9.807462692260742,1.8451238870620728,0.9272304177284241,12.370198249816895,-2.005898952484131
152,1762446269128,-0.7726420760154724,-9.52823257446289,1.6446815729141235,-3.5788021087646484,11.60540771484375,0.32251524925231934
153,1762446269161,-0.6466537117958069,-9.52093505859375,1.768868088722229,0.37103506922721863,8.716039657592773,-1.2885637283325195
154,1762446269201,-0.774811863899231,-9.664440155029297,1.6040325164794922,-0.1840011477470398,8.59486198425293,1.333681344985962
155,1762446269235,-0.7920768857002258,-9.52808666229248,1.7018957138061523,-3.8334414958953857,8.81773567199707,1.2177780866622925
156,1762446269269,-0.77283775806427,-9.568796157836914,1.6804959774017334,-2.643937587738037,7.0190558433532715,1.3896619081497192
157,1762446269296,-0.7396527528762817,-9.465993881225586,1.7306363582611084,-0.39454370737075806,5.743690013885498,-0.15431754291057587
158,1762446269329,-0.720523476600647,-9.788472175598145,1.7281299829483032,-0.37177592515945435,5.868246078491211,1.1126123666763306
159,1762446269362,-0.7398483753204346,-9.571065902709961,1.7664507627487183,-2.285895347595215,8.475502014160156,2.4063522815704346
160,1762446269395,-0.7756204605102539,-9.508920669555664,1.752065658569336,-1.6272351741790771,11.477127075195312,-0.7793915867805481
161,1762446269428,-0.7250899076461792,-9.65245246887207,1.69010591506958,-1.4179905652999878,11.353137969970703,-0.8382225036621094
162,1762446269462,-1.0042678117752075,-9.401610374450684,1.6088968515396118,-2.587921619415283,12.192347526550293,0.11310950666666031
163,1762446269496,-0.698541522026062,-9.53781509399414,1.642293930053711,-2.6789283752441406,12.250696182250977,-4.533079624176025
164,1762446269529,-0.9196042418479919,-9.77461051940918,1.4226317405700684,-1.9345170259475708,9.77395248413086,-0.4670153558254242
165,1762446269562,-0.7916709184646606,-9.85794448852539,1.6279383897781372,-1.9394879341125488,6.3686089515686035,3.269712448120117
166,1762446269596,-0.8748469948768616,-9.554656028747559,1.5420432090759277,-1.2401591539382935,3.85919189453125,4.89198637008667
167,1762446269629,-0.8390519618988037,-9.506831169128418,1.5515341758728027,-0.4120216369628906,4.5679755210876465,2.02670955657959
168,1762446269662,-0.8825530409812927,-9.664373397827148,1.6398766040802002,-1.540386438369751,6.397627830505371,1.6432123184204102
169,1762446269696,-0.7682281732559204,-9.67624568939209,1.7115055322647095,0.27908197045326233,7.108291149139404,3.037208080291748
170,1762446269729,-0.8871780037879944,-9.561643600463867,1.6111657619476318,0.7249515056610107,10.575675964355469,0.6609174609184265
171,1762446269763,-0.967337429523468,-9.593035697937012,1.410693645477295,-2.2047228813171387,9.991509437561035,-0.19898365437984467
172,1762446269795,-0.9000282883644104,-9.535093307495117,1.7758824825286865,1.7764332294464111,12.123197555541992,0.8973722457885742
173,1762446269829,-0.9318455457687378,-9.65495777130127,1.474981665611267,-1.3023724555969238,12.034777641296387,0.2750188112258911
174,1762446269862,-0.9986581206321716,-9.893906593322754,1.455910325050354,-1.797966480255127,12.254860877990723,3.1355044841766357
175,1762446269901,-1.0439215898513794,-9.666994094848633,1.4297056198120117,-1.0056087970733643,10.240836143493652,4.513244152069092
176,1762446269938,-0.9873712658882141,-9.3872709274292,1.5777685642242432,-0.5964756011962891,9.369671821594238,0.7217032313346863
177,1762446269968,-1.1007449626922607,-9.569168090820312,1.331812858581543,-0.5665935277938843,8.780580520629883,0.39484626054763794
178,1762446270001,-1.0604262351989746,-9.753134727478027,1.3892346620559692,1.6804263591766357,5.649845600128174,3.0270700454711914
179,1762446270035,-1.1233733892440796,-9.473340034484863,1.5372381210327148,-0.19502605497837067,6.984570503234863,2.1902430057525635
180,1762446270068,-1.157004952430725,-9.611784934997559,1.568158507347107,-0.7216761708259583,9.15344524383545,1.5072484016418457
181,1762446270101,-1.1183197498321533,-9.635883331298828,1.4870978593826294,-0.042988065630197525,8.223926544189453,2.513475179672241
182,1762446270135,-1.0160763263702393,-9.513882637023926,1.5825438499450684,0.7093674540519714,10.515810012817383,3.164733409881592
183,1762446270167,-1.3064483404159546,-9.468696594238281,1.3628222942352295,-0.5330816507339478,9.151954650878906,0.030428919941186905
184,1762446270201,-1.2473256587982178,-9.650140762329102,1.4774583578109741,-0.6155797839164734,4.908367156982422,1.269046664237976
185,1762446270235,-1.127687692642212,-9.518770217895508,1.4511350393295288,-0.10700275748968124,5.155351638793945,1.451871395111084
186,1762446270268,-1.2421268224716187,-9.619232177734375,1.401113510131836,-0.6176257133483887,6.985674858093262,2.7909669876098633
187,1762446270305,-1.188164472579956,-9.640439987182617,1.5849018096923828,-0.6995206475257874,7.976568222045898,2.089404582977295
188,1762446270335,-1.33073890209198,-9.43513298034668,1.4344512224197388,-0.84877610206604,7.759702682495117,1.9093226194381714
189,1762446270368,-1.172430396080017,-9.686202049255371,1.3293954133987427,1.1098946332931519,9.118562698364258,0.49391356110572815
190,1762446270402,-1.210013747215271,-9.489801406860352,1.6469504833221436,1.7192741632461548,11.688971519470215,0.20656614005565643
191,1762446270435,-1.3109561204910278,-9.344494819641113,1.3126226663589478,-3.937840223312378,14.081485748291016,-3.1063196659088135
192,1762446270469,-1.3763560056686401,-9.803000450134277,1.4726533889770508,6.509994029998779,11.990525245666504,-0.035877007991075516
193,1762446270502,-1.4225984811782837,-9.532796859741211,1.6254914999008179,2.9429736137390137,14.973209381103516,2.6323344707489014
194,1762446270535,-1.301148533821106,-9.753118515014648,1.2672576904296875,-0.9782211780548096,15.320686340332031,2.9967379570007324
195,1762446270569,-1.4468944072723389,-9.621681213378906,1.2600947618484497,-0.2576015591621399,10.022357940673828,4.429956912994385
196,1762446270601,-1.4143624305725098,-9.454174995422363,1.4295868873596191,-0.7987459301948547,7.6676530838012695,3.479543447494507
197,1762446270635,-1.3575283288955688,-9.51611328125,1.52500319480896,0.669609010219574,13.147459983825684,1.4565846920013428
198,1762446270669,-1.4399986267089844,-9.55471134185791,1.3102350234985352,1.4593907594680786,13.423917770385742,-0.3209211826324463
199,1762446270702,-1.4804847240447998,-9.655067443847656,1.2839415073394775,-1.3905863761901855,12.71660327911377,0.4202048182487488
200,1762446270735,-1.3498231172561646,-9.671577453613281,1.4271398782730103,-0.3888735771179199,12.840785026550293,3.080704927444458
201,1762446270769,-1.4906196594238281,-9.4661226272583,1.3889378309249878,-0.6942353844642639,15.411054611206055,0.6758463978767395
202,1762446270802,-1.5450776815414429,-9.456725120544434,1.295879602432251,-1.677988052368164,15.19540023803711,-0.08345910906791687
203,1762446270839,-1.4710559844970703,-9.571393013000488,1.3077880144119263,2.4878525733947754,14.87750244140625,-1.2601040601730347
204,1762446270869,-1.5282866954803467,-9.447099685668945,1.2837928533554077,0.8512738943099976,15.312704086303711,-2.510101079940796
205,1762446270901,-1.4015772342681885,-9.659896850585938,1.2768081426620483,-1.0315619707107544,14.355111122131348,-3.5117087364196777
206,1762446270935,-1.4893628358840942,-9.867963790893555,1.1599032878875732,1.2320743799209595,12.961886405944824,2.304858446121216
207,1762446270968,-1.5487204790115356,-9.428420066833496,1.0882446765899658,-0.09018386900424957,9.957934379577637,1.475003957748413
208,1762446271001,-1.5064460039138794,-9.755532264709473,1.224310040473938,-0.7274669408798218,9.58809757232666,2.7106449604034424
209,1762446271035,-1.6189932823181152,-9.545207023620605,1.2649294137954712,-0.11102854460477829,8.317771911621094,3.9308717250823975
210,1762446271069,-1.6215068101882935,-9.358668327331543,1.2861806154251099,0.7676855325698853,7.973247051239014,2.0104098320007324
211,1762446271101,-1.5976582765579224,-9.413650512695312,1.2957905530929565,-0.6740155816078186,9.55355167388916,-1.1186069250106812
212,1762446271135,-1.5704967975616455,-9.636056900024414,1.1357598304748535,-0.22956258058547974,10.514156341552734,0.17437581717967987
213,1762446271169,-1.6042925119400024,-9.5308837890625,1.1979273557662964,-0.9207965135574341,9.771992683410645,0.2051253467798233
214,1762446271202,-1.5090608596801758,-9.769731521606445,1.2647809982299805,-1.7650718688964844,10.05322551727295,1.404009461402893
215,1762446271236,-1.6591564416885376,-9.576292037963867,1.1788262128829956,-2.0633862018585205,10.828560829162598,1.697712779045105
216,1762446271269,-1.694495677947998,-9.559715270996094,1.0857383012771606,-2.6376595497131348,9.404434204101562,1.7952401638031006
217,1762446271301,-1.684206485748291,-9.607683181762695,0.9520012736320496,-0.39728114008903503,7.510209083557129,1.3722801208496094
218,1762446271335,-1.659260630607605,-9.516533851623535,1.1979273557662964,-1.804919719696045,7.698721408843994,1.6632533073425293
219,1762446271369,-1.4521363973617554,-9.6986083984375,0.9066362380981445,-3.9410598278045654,7.331830024719238,3.31115460395813
220,1762446271405,-1.5920705795288086,-9.55959701538086,1.1477277278900146,-4.017029285430908,12.90967082977295,4.293581008911133
221,1762446271435,-1.6376209259033203,-9.626479148864746,1.1740509271621704,-5.519261360168457,14.866021156311035,6.379740238189697
